timeframe,setup,side,rr,feature,bucket,trades,wins,losses,win_rate,win_rate_pct,thr_lo,thr_hi
2h,PFR,short,2.0,atr_pct,low40,32,7,25,0.21875,"21,9%",,0.9136465233156932
2h,PFR,short,2.0,atr_pct,high40,32,13,19,0.40625,"40,6%",1.0867598430373115,
2h,PFR,short,2.0,atr_pct,low50,40,9,31,0.225,"22,5%",,0.991078633065857
2h,PFR,short,2.0,atr_pct,high50,40,14,26,0.35,35%,0.991078633065857,
2h,PFR,short,2.0,atr_pct,low60,48,10,38,0.20833333333333334,"20,8%",,1.0867598430373115
2h,PFR,short,2.0,atr_pct,high60,48,16,32,0.3333333333333333,"33,3%",0.9136465233156932,
2h,PFR,short,2.0,clv,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,clv,low40,32,11,21,0.34375,"34,4%",,0.13620581362644965
2h,PFR,short,2.0,clv,high40,32,5,27,0.15625,"15,6%",0.21104396170427056,
2h,PFR,short,2.0,clv,low50,40,15,25,0.375,"37,5%",,0.16676263956380225
2h,PFR,short,2.0,clv,high50,40,8,32,0.2,20%,0.16676263956380225,
2h,PFR,short,2.0,clv,low60,48,18,30,0.375,"37,5%",,0.21104396170427056
2h,PFR,short,2.0,clv,high60,48,12,36,0.25,25%,0.13620581362644965,
2h,PFR,short,2.0,range_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,range_pct,low40,32,8,24,0.25,25%,,0.7767754049801588
2h,PFR,short,2.0,range_pct,high40,32,10,22,0.3125,"31,2%",1.1889423439710185,
2h,PFR,short,2.0,range_pct,low50,40,12,28,0.3,30%,,0.8732637706264138
2h,PFR,short,2.0,range_pct,high50,40,11,29,0.275,"27,5%",0.8732637706264138,
2h,PFR,short,2.0,range_pct,low60,48,13,35,0.2708333333333333,"27,1%",,1.1889423439710185
2h,PFR,short,2.0,range_pct,high60,48,15,33,0.3125,"31,2%",0.7767754049801588,
2h,PFR,short,2.0,body_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,body_pct,low40,32,9,23,0.28125,"28,1%",,26.675571599407807
2h,PFR,short,2.0,body_pct,high40,32,9,23,0.28125,"28,1%",42.684374377345996,
2h,PFR,short,2.0,body_pct,low50,40,11,29,0.275,"27,5%",,33.398346366156076
2h,PFR,short,2.0,body_pct,high50,40,12,28,0.3,30%,33.398346366156076,
2h,PFR,short,2.0,body_pct,low60,48,14,34,0.2916666666666667,"29,2%",,42.684374377345996
2h,PFR,short,2.0,body_pct,high60,48,14,34,0.2916666666666667,"29,2%",26.675571599407807,
2h,PFR,short,2.0,upper_wick_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,upper_wick_pct,low40,32,10,22,0.3125,"31,2%",,34.852706097282756
2h,PFR,short,2.0,upper_wick_pct,high40,32,8,24,0.25,25%,49.653272090329594,
2h,PFR,short,2.0,upper_wick_pct,low50,40,11,29,0.275,"27,5%",,40.718813166967266
2h,PFR,short,2.0,upper_wick_pct,high50,40,12,28,0.3,30%,40.718813166967266,
2h,PFR,short,2.0,upper_wick_pct,low60,48,15,33,0.3125,"31,2%",,49.653272090329594
2h,PFR,short,2.0,upper_wick_pct,high60,48,13,35,0.2708333333333333,"27,1%",34.852706097282756,
2h,PFR,short,2.0,lower_wick_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,lower_wick_pct,low40,32,11,21,0.34375,"34,4%",,13.620581362644968
2h,PFR,short,2.0,lower_wick_pct,high40,32,5,27,0.15625,"15,6%",21.10439617042706,
2h,PFR,short,2.0,lower_wick_pct,low50,40,15,25,0.375,"37,5%",,16.676263956380232
2h,PFR,short,2.0,lower_wick_pct,high50,40,8,32,0.2,20%,16.676263956380232,
2h,PFR,short,2.0,lower_wick_pct,low60,48,18,30,0.375,"37,5%",,21.10439617042706
2h,PFR,short,2.0,lower_wick_pct,high60,48,12,36,0.25,25%,13.620581362644968,
2h,PFR,short,2.0,ret_1_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,ret_1_pct,low40,32,9,23,0.28125,"28,1%",,-0.3925534799493757
2h,PFR,short,2.0,ret_1_pct,high40,32,9,23,0.28125,"28,1%",-0.2421709524536686,
2h,PFR,short,2.0,ret_1_pct,low50,40,10,30,0.25,25%,,-0.2982679020639867
2h,PFR,short,2.0,ret_1_pct,high50,40,13,27,0.325,"32,5%",-0.2982679020639867,
2h,PFR,short,2.0,ret_1_pct,low60,48,14,34,0.2916666666666667,"29,2%",,-0.2421709524536686
2h,PFR,short,2.0,ret_1_pct,high60,48,14,34,0.2916666666666667,"29,2%",-0.3925534799493757,
2h,PFR,short,2.0,ret_3_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,ret_3_pct,low40,32,10,22,0.3125,"31,2%",,-0.212112744585704
2h,PFR,short,2.0,ret_3_pct,high40,32,11,21,0.34375,"34,4%",0.05267304617263758,
2h,PFR,short,2.0,ret_3_pct,low50,40,10,30,0.25,25%,,-0.0584048381496116
2h,PFR,short,2.0,ret_3_pct,high50,40,13,27,0.325,"32,5%",-0.0584048381496116,
2h,PFR,short,2.0,ret_3_pct,low60,48,12,36,0.25,25%,,0.05267304617263758
2h,PFR,short,2.0,ret_3_pct,high60,48,13,35,0.2708333333333333,"27,1%",-0.212112744585704,
2h,PFR,short,2.0,ret_5_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,ret_5_pct,low40,32,11,21,0.34375,"34,4%",,-0.8555460416480543
2h,PFR,short,2.0,ret_5_pct,high40,32,12,20,0.375,"37,5%",-0.5700303553462671,
2h,PFR,short,2.0,ret_5_pct,low50,40,11,29,0.275,"27,5%",,-0.6831162156917536
2h,PFR,short,2.0,ret_5_pct,high50,40,12,28,0.3,30%,-0.6831162156917536,
2h,PFR,short,2.0,ret_5_pct,low60,48,11,37,0.22916666666666666,"22,9%",,-0.5700303553462671
2h,PFR,short,2.0,ret_5_pct,high60,48,12,36,0.25,25%,-0.8555460416480543,
2h,PFR,short,2.0,rsi,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,rsi,low40,32,9,23,0.28125,"28,1%",,29.96792238399679
2h,PFR,short,2.0,rsi,high40,32,9,23,0.28125,"28,1%",35.68927297760057,
2h,PFR,short,2.0,rsi,low50,40,11,29,0.275,"27,5%",,33.07846407755105
2h,PFR,short,2.0,rsi,high50,40,12,28,0.3,30%,33.07846407755105,
2h,PFR,short,2.0,rsi,low60,48,14,34,0.2916666666666667,"29,2%",,35.68927297760057
2h,PFR,short,2.0,rsi,high60,48,14,34,0.2916666666666667,"29,2%",29.96792238399679,
2h,PFR,short,2.0,pos_in_range_n,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,pos_in_range_n,low40,32,10,22,0.3125,"31,2%",,0.18122181249277824
2h,PFR,short,2.0,pos_in_range_n,high40,32,7,25,0.21875,"21,9%",0.22695671809837809,
2h,PFR,short,2.0,pos_in_range_n,low50,40,11,29,0.275,"27,5%",,0.19714233204090195
2h,PFR,short,2.0,pos_in_range_n,high50,40,12,28,0.3,30%,0.19714233204090195,
2h,PFR,short,2.0,pos_in_range_n,low60,48,16,32,0.3333333333333333,"33,3%",,0.22695671809837809
2h,PFR,short,2.0,pos_in_range_n,high60,48,13,35,0.2708333333333333,"27,1%",0.18122181249277824,
2h,PFR,short,2.0,dist_to_high_n_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,dist_to_high_n_pct,low40,32,6,26,0.1875,"18,8%",,3.243332001092362
2h,PFR,short,2.0,dist_to_high_n_pct,high40,32,11,21,0.34375,"34,4%",4.201519806642431,
2h,PFR,short,2.0,dist_to_high_n_pct,low50,40,10,30,0.25,25%,,3.938461555510799
2h,PFR,short,2.0,dist_to_high_n_pct,high50,40,13,27,0.325,"32,5%",3.938461555510799,
2h,PFR,short,2.0,dist_to_high_n_pct,low60,48,12,36,0.25,25%,,4.201519806642431
2h,PFR,short,2.0,dist_to_high_n_pct,high60,48,17,31,0.3541666666666667,"35,4%",3.243332001092362,
2h,PFR,short,2.0,dist_to_low_n_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,dist_to_low_n_pct,low40,32,8,24,0.25,25%,,0.7334667962387001
2h,PFR,short,2.0,dist_to_low_n_pct,high40,32,9,23,0.28125,"28,1%",0.9933001722999231,
2h,PFR,short,2.0,dist_to_low_n_pct,low50,40,11,29,0.275,"27,5%",,0.8574383618687728
2h,PFR,short,2.0,dist_to_low_n_pct,high50,40,12,28,0.3,30%,0.8574383618687728,
2h,PFR,short,2.0,dist_to_low_n_pct,low60,48,14,34,0.2916666666666667,"29,2%",,0.9933001722999231
2h,PFR,short,2.0,dist_to_low_n_pct,high60,48,15,33,0.3125,"31,2%",0.7334667962387001,
2h,PFR,short,2.0,vol_z,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,vol_z,low40,32,10,22,0.3125,"31,2%",,-0.3828770776491132
2h,PFR,short,2.0,vol_z,high40,32,10,22,0.3125,"31,2%",0.39051136401091435,
2h,PFR,short,2.0,vol_z,low50,40,11,29,0.275,"27,5%",,-0.2062100308037111
2h,PFR,short,2.0,vol_z,high50,40,12,28,0.3,30%,-0.2062100308037111,
2h,PFR,short,2.0,vol_z,low60,48,13,35,0.2708333333333333,"27,1%",,0.39051136401091435
2h,PFR,short,2.0,vol_z,high60,48,13,35,0.2708333333333333,"27,1%",-0.3828770776491132,
2h,PFR,short,2.0,bars_since_new_high,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,bars_since_new_high,low40,34,8,26,0.23529411764705882,"23,5%",,23.0
2h,PFR,short,2.0,bars_since_new_high,high40,33,10,23,0.30303030303030304,"30,3%",32.0,
2h,PFR,short,2.0,bars_since_new_high,low50,41,11,30,0.2682926829268293,"26,8%",,26.0
2h,PFR,short,2.0,bars_since_new_high,high50,42,13,29,0.30952380952380953,31%,26.0,
2h,PFR,short,2.0,bars_since_new_high,low60,49,13,36,0.2653061224489796,"26,5%",,32.0
2h,PFR,short,2.0,bars_since_new_high,high60,50,17,33,0.34,34%,23.0,
2h,PFR,short,2.0,pullback_from_new_high_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,pullback_from_new_high_pct,low40,32,8,24,0.25,25%,,4.319181754327433
2h,PFR,short,2.0,pullback_from_new_high_pct,high40,32,11,21,0.34375,"34,4%",5.32325073326294,
2h,PFR,short,2.0,pullback_from_new_high_pct,low50,40,10,30,0.25,25%,,4.736586718681376
2h,PFR,short,2.0,pullback_from_new_high_pct,high50,40,13,27,0.325,"32,5%",4.736586718681376,
2h,PFR,short,2.0,pullback_from_new_high_pct,low60,48,12,36,0.25,25%,,5.32325073326294
2h,PFR,short,2.0,pullback_from_new_high_pct,high60,48,15,33,0.3125,"31,2%",4.319181754327433,
2h,PFR,short,2.0,bars_since_new_low,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,bars_since_new_low,low40,42,10,32,0.23809523809523808,"23,8%",,3.0
2h,PFR,short,2.0,bars_since_new_low,high40,38,13,25,0.34210526315789475,"34,2%",4.0,
2h,PFR,short,2.0,bars_since_new_low,low50,42,10,32,0.23809523809523808,"23,8%",,3.0
2h,PFR,short,2.0,bars_since_new_low,high50,53,16,37,0.3018867924528302,"30,2%",3.0,
2h,PFR,short,2.0,bars_since_new_low,low60,56,16,40,0.2857142857142857,"28,6%",,4.0
2h,PFR,short,2.0,bars_since_new_low,high60,53,16,37,0.3018867924528302,"30,2%",3.0,
2h,PFR,short,2.0,pullback_from_new_low_pct,ALL,80,23,57,0.2875,"28,7%",,
2h,PFR,short,2.0,pullback_from_new_low_pct,low40,32,9,23,0.28125,"28,1%",,0.8002157053852406
2h,PFR,short,2.0,pullback_from_new_low_pct,high40,32,10,22,0.3125,"31,2%",1.1270300774537778,
2h,PFR,short,2.0,pullback_from_new_low_pct,low50,40,12,28,0.3,30%,,0.9631037799575298
2h,PFR,short,2.0,pullback_from_new_low_pct,high50,40,11,29,0.275,"27,5%",0.9631037799575298,
2h,PFR,short,2.0,pullback_from_new_low_pct,low60,48,13,35,0.2708333333333333,"27,1%",,1.1270300774537778
2h,PFR,short,2.0,pullback_from_new_low_pct,high60,48,14,34,0.2916666666666667,"29,2%",0.8002157053852406,
4h,DL,long,1.0,slope_strength,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,slope_strength,low40,34,14,20,0.4117647058823529,"41,2%",,130.71000000000933
4h,DL,long,1.0,slope_strength,high40,34,14,20,0.4117647058823529,"41,2%",239.0199999999982,
4h,DL,long,1.0,slope_strength,low50,42,18,24,0.42857142857142855,"42,9%",,169.9375
4h,DL,long,1.0,slope_strength,high50,42,20,22,0.47619047619047616,"47,6%",169.9375,
4h,DL,long,1.0,slope_strength,low60,50,24,26,0.48,48%,,239.0199999999982
4h,DL,long,1.0,slope_strength,high60,50,24,26,0.48,48%,130.71000000000933,
4h,DL,long,1.0,context_bars_since_extreme,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,context_bars_since_extreme,low20,33,11,22,0.3333333333333333,"33,3%",,2.0
4h,DL,long,1.0,context_bars_since_extreme,low25,33,11,22,0.3333333333333333,"33,3%",,2.0
4h,DL,long,1.0,context_bars_since_extreme,low30,33,11,22,0.3333333333333333,"33,3%",,2.0
4h,DL,long,1.0,context_bars_since_extreme,low40,47,18,29,0.3829787234042553,"38,3%",,3.0
4h,DL,long,1.0,context_bars_since_extreme,high40,37,20,17,0.5405405405405406,"54,1%",4.0,
4h,DL,long,1.0,context_bars_since_extreme,low50,47,18,29,0.3829787234042553,"38,3%",,3.0
4h,DL,long,1.0,context_bars_since_extreme,high50,51,27,24,0.5294117647058824,"52,9%",3.0,
4h,DL,long,1.0,context_bars_since_extreme,low60,57,24,33,0.42105263157894735,"42,1%",,4.0
4h,DL,long,1.0,context_bars_since_extreme,high60,51,27,24,0.5294117647058824,"52,9%",3.0,
4h,DL,long,1.0,context_pullback_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,context_pullback_pct,low40,34,16,18,0.47058823529411764,"47,1%",,1.047413130241001
4h,DL,long,1.0,context_pullback_pct,high40,34,17,17,0.5,50%,1.5128949009817314,
4h,DL,long,1.0,context_pullback_pct,low50,42,19,23,0.4523809523809524,"45,2%",,1.325248417246474
4h,DL,long,1.0,context_pullback_pct,high50,42,19,23,0.4523809523809524,"45,2%",1.325248417246474,
4h,DL,long,1.0,context_pullback_pct,low60,50,21,29,0.42,42%,,1.5128949009817314
4h,DL,long,1.0,context_pullback_pct,high60,50,22,28,0.44,44%,1.047413130241001,
4h,DL,long,1.0,context_after_extreme_flag,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,context_after_extreme_flag,val=1,76,34,42,0.4473684210526316,"44,7%",1.0,1.0
4h,DL,long,1.0,ma_gap_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,ma_gap_pct,low40,34,21,13,0.6176470588235294,"61,8%",,2.8375167394840664
4h,DL,long,1.0,ma_gap_pct,high40,34,15,19,0.4411764705882353,"44,1%",4.813730004084154,
4h,DL,long,1.0,ma_gap_pct,low50,42,22,20,0.5238095238095238,"52,4%",,3.509976846374088
4h,DL,long,1.0,ma_gap_pct,high50,42,16,26,0.38095238095238093,"38,1%",3.509976846374088,
4h,DL,long,1.0,ma_gap_pct,low60,50,23,27,0.46,46%,,4.813730004084154
4h,DL,long,1.0,ma_gap_pct,high60,50,17,33,0.34,34%,2.8375167394840664,
4h,DL,long,1.0,dist_to_sma80_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,dist_to_sma80_pct,low40,34,21,13,0.6176470588235294,"61,8%",,3.3677355173324335
4h,DL,long,1.0,dist_to_sma80_pct,high40,34,15,19,0.4411764705882353,"44,1%",5.339485412063222,
4h,DL,long,1.0,dist_to_sma80_pct,low50,42,22,20,0.5238095238095238,"52,4%",,4.264315140232818
4h,DL,long,1.0,dist_to_sma80_pct,high50,42,16,26,0.38095238095238093,"38,1%",4.264315140232818,
4h,DL,long,1.0,dist_to_sma80_pct,low60,50,23,27,0.46,46%,,5.339485412063222
4h,DL,long,1.0,dist_to_sma80_pct,high60,50,17,33,0.34,34%,3.3677355173324335,
4h,DL,long,1.0,atr_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,atr_pct,low40,34,16,18,0.47058823529411764,"47,1%",,1.0976844396296639
4h,DL,long,1.0,atr_pct,high40,34,16,18,0.47058823529411764,"47,1%",1.3871305776742753,
4h,DL,long,1.0,atr_pct,low50,42,19,23,0.4523809523809524,"45,2%",,1.25340812093153
4h,DL,long,1.0,atr_pct,high50,42,19,23,0.4523809523809524,"45,2%",1.25340812093153,
4h,DL,long,1.0,atr_pct,low60,50,22,28,0.44,44%,,1.3871305776742753
4h,DL,long,1.0,atr_pct,high60,50,22,28,0.44,44%,1.0976844396296639,
4h,DL,long,1.0,clv,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,clv,low40,34,15,19,0.4411764705882353,"44,1%",,0.718173849198922
4h,DL,long,1.0,clv,high40,34,14,20,0.4117647058823529,"41,2%",0.8412532854130113,
4h,DL,long,1.0,clv,low50,42,19,23,0.4523809523809524,"45,2%",,0.7837769516245641
4h,DL,long,1.0,clv,high50,42,19,23,0.4523809523809524,"45,2%",0.7837769516245641,
4h,DL,long,1.0,clv,low60,50,24,26,0.48,48%,,0.8412532854130113
4h,DL,long,1.0,clv,high60,50,23,27,0.46,46%,0.718173849198922,
4h,DL,long,1.0,range_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,range_pct,low40,34,15,19,0.4411764705882353,"44,1%",,0.9775316572416352
4h,DL,long,1.0,range_pct,high40,34,13,21,0.38235294117647056,"38,2%",1.3692212271317636,
4h,DL,long,1.0,range_pct,low50,42,21,21,0.5,50%,,1.1590136995320433
4h,DL,long,1.0,range_pct,high50,42,17,25,0.40476190476190477,"40,5%",1.1590136995320433,
4h,DL,long,1.0,range_pct,low60,50,25,25,0.5,50%,,1.3692212271317636
4h,DL,long,1.0,range_pct,high60,50,23,27,0.46,46%,0.9775316572416352,
4h,DL,long,1.0,body_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,body_pct,low40,34,16,18,0.47058823529411764,"47,1%",,28.023177257454947
4h,DL,long,1.0,body_pct,high40,34,15,19,0.4411764705882353,"44,1%",41.01329533876142,
4h,DL,long,1.0,body_pct,low50,42,19,23,0.4523809523809524,"45,2%",,35.89931116036085
4h,DL,long,1.0,body_pct,high50,42,19,23,0.4523809523809524,"45,2%",35.89931116036085,
4h,DL,long,1.0,body_pct,low60,50,23,27,0.46,46%,,41.01329533876142
4h,DL,long,1.0,body_pct,high60,50,22,28,0.44,44%,28.023177257454947,
4h,DL,long,1.0,upper_wick_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,upper_wick_pct,low40,34,12,22,0.35294117647058826,"35,3%",,10.412103873941854
4h,DL,long,1.0,upper_wick_pct,high40,34,20,14,0.5882352941176471,"58,8%",17.206699978423227,
4h,DL,long,1.0,upper_wick_pct,low50,42,15,27,0.35714285714285715,"35,7%",,13.752926057493323
4h,DL,long,1.0,upper_wick_pct,high50,42,23,19,0.5476190476190477,"54,8%",13.752926057493323,
4h,DL,long,1.0,upper_wick_pct,low60,50,18,32,0.36,36%,,17.206699978423227
4h,DL,long,1.0,upper_wick_pct,high60,50,26,24,0.52,52%,10.412103873941854,
4h,DL,long,1.0,lower_wick_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,lower_wick_pct,low40,34,16,18,0.47058823529411764,"47,1%",,38.436131318556114
4h,DL,long,1.0,lower_wick_pct,high40,34,18,16,0.5294117647058824,"52,9%",52.67770388871771,
4h,DL,long,1.0,lower_wick_pct,low50,42,18,24,0.42857142857142855,"42,9%",,46.50485799436491
4h,DL,long,1.0,lower_wick_pct,high50,42,20,22,0.47619047619047616,"47,6%",46.50485799436491,
4h,DL,long,1.0,lower_wick_pct,low60,50,20,30,0.4,40%,,52.67770388871771
4h,DL,long,1.0,lower_wick_pct,high60,50,22,28,0.44,44%,38.436131318556114,
4h,DL,long,1.0,ret_1_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,ret_1_pct,low40,34,11,23,0.3235294117647059,"32,4%",,0.06403040183101899
4h,DL,long,1.0,ret_1_pct,high40,34,18,16,0.5294117647058824,"52,9%",0.36221406759785685,
4h,DL,long,1.0,ret_1_pct,low50,42,18,24,0.42857142857142855,"42,9%",,0.22712901802587335
4h,DL,long,1.0,ret_1_pct,high50,42,20,22,0.47619047619047616,"47,6%",0.22712901802587335,
4h,DL,long,1.0,ret_1_pct,low60,50,20,30,0.4,40%,,0.36221406759785685
4h,DL,long,1.0,ret_1_pct,high60,50,27,23,0.54,54%,0.06403040183101899,
4h,DL,long,1.0,ret_3_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,ret_3_pct,low40,34,13,21,0.38235294117647056,"38,2%",,-0.16259469102897214
4h,DL,long,1.0,ret_3_pct,high40,34,17,17,0.5,50%,0.1151698816737356,
4h,DL,long,1.0,ret_3_pct,low50,42,18,24,0.42857142857142855,"42,9%",,-0.09356679086511274
4h,DL,long,1.0,ret_3_pct,high50,42,20,22,0.47619047619047616,"47,6%",-0.09356679086511274,
4h,DL,long,1.0,ret_3_pct,low60,50,21,29,0.42,42%,,0.1151698816737356
4h,DL,long,1.0,ret_3_pct,high60,50,25,25,0.5,50%,-0.16259469102897214,
4h,DL,long,1.0,ret_5_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,ret_5_pct,low40,34,19,15,0.5588235294117647,"55,9%",,0.37311783945425353
4h,DL,long,1.0,ret_5_pct,high40,34,13,21,0.38235294117647056,"38,2%",0.8311787205522281,
4h,DL,long,1.0,ret_5_pct,low50,42,23,19,0.5476190476190477,"54,8%",,0.6226718689379629
4h,DL,long,1.0,ret_5_pct,high50,42,15,27,0.35714285714285715,"35,7%",0.6226718689379629,
4h,DL,long,1.0,ret_5_pct,low60,50,25,25,0.5,50%,,0.8311787205522281
4h,DL,long,1.0,ret_5_pct,high60,50,19,31,0.38,38%,0.37311783945425353,
4h,DL,long,1.0,rsi,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,rsi,low40,34,12,22,0.35294117647058826,"35,3%",,65.00443882216237
4h,DL,long,1.0,rsi,high40,34,17,17,0.5,50%,71.80480788026782,
4h,DL,long,1.0,rsi,low50,42,18,24,0.42857142857142855,"42,9%",,70.17505054983235
4h,DL,long,1.0,rsi,high50,42,20,22,0.47619047619047616,"47,6%",70.17505054983235,
4h,DL,long,1.0,rsi,low60,50,21,29,0.42,42%,,71.80480788026782
4h,DL,long,1.0,rsi,high60,50,26,24,0.52,52%,65.00443882216237,
4h,DL,long,1.0,pos_in_range_n,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,pos_in_range_n,low40,34,14,20,0.4117647058823529,"41,2%",,0.7730421669114105
4h,DL,long,1.0,pos_in_range_n,high40,34,17,17,0.5,50%,0.8262206590947544,
4h,DL,long,1.0,pos_in_range_n,low50,42,19,23,0.4523809523809524,"45,2%",,0.801855507835971
4h,DL,long,1.0,pos_in_range_n,high50,42,19,23,0.4523809523809524,"45,2%",0.801855507835971,
4h,DL,long,1.0,pos_in_range_n,low60,50,21,29,0.42,42%,,0.8262206590947544
4h,DL,long,1.0,pos_in_range_n,high60,50,24,26,0.48,48%,0.7730421669114105,
4h,DL,long,1.0,dist_to_high_n_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,dist_to_high_n_pct,low40,34,15,19,0.4411764705882353,"44,1%",,1.0512544205255032
4h,DL,long,1.0,dist_to_high_n_pct,high40,34,16,18,0.47058823529411764,"47,1%",1.4818710686994114,
4h,DL,long,1.0,dist_to_high_n_pct,low50,42,20,22,0.47619047619047616,"47,6%",,1.2512651390790261
4h,DL,long,1.0,dist_to_high_n_pct,high50,42,18,24,0.42857142857142855,"42,9%",1.2512651390790261,
4h,DL,long,1.0,dist_to_high_n_pct,low60,50,22,28,0.44,44%,,1.4818710686994114
4h,DL,long,1.0,dist_to_high_n_pct,high60,50,23,27,0.46,46%,1.0512544205255032,
4h,DL,long,1.0,dist_to_low_n_pct,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,dist_to_low_n_pct,low40,34,16,18,0.47058823529411764,"47,1%",,4.15296052681221
4h,DL,long,1.0,dist_to_low_n_pct,high40,34,16,18,0.47058823529411764,"47,1%",5.488798631016159,
4h,DL,long,1.0,dist_to_low_n_pct,low50,42,18,24,0.42857142857142855,"42,9%",,4.668110457769926
4h,DL,long,1.0,dist_to_low_n_pct,high50,42,20,22,0.47619047619047616,"47,6%",4.668110457769926,
4h,DL,long,1.0,dist_to_low_n_pct,low60,50,22,28,0.44,44%,,5.488798631016159
4h,DL,long,1.0,dist_to_low_n_pct,high60,50,22,28,0.44,44%,4.15296052681221,
4h,DL,long,1.0,vol_z,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,vol_z,low40,34,17,17,0.5,50%,,-0.32753960773253377
4h,DL,long,1.0,vol_z,high40,34,15,19,0.4411764705882353,"44,1%",0.25750192700654456,
4h,DL,long,1.0,vol_z,low50,42,18,24,0.42857142857142855,"42,9%",,-0.14668931002651286
4h,DL,long,1.0,vol_z,high50,42,20,22,0.47619047619047616,"47,6%",-0.14668931002651286,
4h,DL,long,1.0,vol_z,low60,50,23,27,0.46,46%,,0.25750192700654456
4h,DL,long,1.0,vol_z,high60,50,21,29,0.42,42%,-0.32753960773253377,
4h,DL,long,1.0,bars_since_new_high,ALL,84,38,46,0.4523809523809524,"45,2%",,
4h,DL,long,1.0,bars_since_new_high,low20,33,11,22,0.3333333333333333,"33,3%",,2.0
4h,DL,long,1.0,bars_since_new_high,low25,33,11,22,0.3333333333333333,"33,3%",,2.0
4h,DL,long,1.0,bars_since_new_high,low30,33,11,22,0.3333333333333333,"33,3%",,2.0
4h,DL,long,1.0,bars_since_new_high,low40,47,18,29,0.3829787234042553,"38,3%",,3.0
4h,DL,long,1.0,bars_since_new_high,high40,37,20,17,0.5405405405405406,"54,1%",4.0,
4h,DL,long,1.0,bars_since_new_high,low50,47,18,29,0.3829787234042553,"38,3%",,3.0
4h,DL,long,1.0,bars_since_new_high,high50,51,27,24,0.5294117647058824,"52,9%",3.0,
4h,DL,long,1.0,bars_since_new_high,low60,57,24,33,0.42105263157894735,"42,1%",,4.0
