symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-07 20:00:00+00:00,2020-11-08 00:00:00+00:00,14943.03258,14339.96742,603.0651599999983,False,False,False,False,False,True,target,1.0,2020-11-08 16:00:00+00:00,True,target,1.5,2020-11-11 16:00:00+00:00,True,target,2.0,2020-11-12 08:00:00+00:00,False,timeout_loss,-1.0,2020-11-16 04:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-09 16:00:00+00:00,2020-11-09 20:00:00+00:00,15455.53258,14806.96742,648.5651599999983,False,False,False,False,False,True,target,1.0,2020-11-12 08:00:00+00:00,True,target,1.5,2020-11-13 00:00:00+00:00,True,target,2.0,2020-11-16 16:00:00+00:00,True,target,3.0,2020-11-17 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-13 16:00:00+00:00,2020-11-13 20:00:00+00:00,16307.53258,15948.96742,358.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-11-14 08:00:00+00:00,False,stop,-1.0,2020-11-14 08:00:00+00:00,False,stop,-1.0,2020-11-14 08:00:00+00:00,False,stop,-1.0,2020-11-14 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-15 20:00:00+00:00,2020-11-16 00:00:00+00:00,16019.53258,15766.46742,253.0651599999983,False,False,False,False,False,True,target,1.0,2020-11-16 04:00:00+00:00,True,target,1.5,2020-11-16 12:00:00+00:00,True,target,2.0,2020-11-16 16:00:00+00:00,True,target,3.0,2020-11-16 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-17 04:00:00+00:00,2020-11-17 08:00:00+00:00,16784.03258,16540.46742,243.5651599999983,False,False,False,False,False,True,target,1.0,2020-11-17 12:00:00+00:00,True,target,1.5,2020-11-17 12:00:00+00:00,True,target,2.0,2020-11-17 12:00:00+00:00,True,target,3.0,2020-11-17 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-19 08:00:00+00:00,2020-11-19 12:00:00+00:00,17783.53258,17328.96742,454.5651599999983,False,False,False,False,False,True,target,1.0,2020-11-20 04:00:00+00:00,True,target,1.5,2020-11-20 12:00:00+00:00,True,target,2.0,2020-11-20 12:00:00+00:00,True,target,3.0,2020-11-24 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-21 04:00:00+00:00,2020-11-21 08:00:00+00:00,18757.53258,18452.46742,305.0651599999983,False,False,False,False,False,False,stop,-1.0,2020-11-21 12:00:00+00:00,False,stop,-1.0,2020-11-21 12:00:00+00:00,False,stop,-1.0,2020-11-21 12:00:00+00:00,False,stop,-1.0,2020-11-21 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-21 12:00:00+00:00,2020-11-21 16:00:00+00:00,18872.53258,18300.96742,571.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-11-22 08:00:00+00:00,False,stop,-1.0,2020-11-22 08:00:00+00:00,False,stop,-1.0,2020-11-22 08:00:00+00:00,False,stop,-1.0,2020-11-22 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-23 16:00:00+00:00,2020-11-23 20:00:00+00:00,18496.53258,18152.46742,344.0651599999983,False,False,False,False,False,False,stop,-1.0,2020-11-24 04:00:00+00:00,False,stop,-1.0,2020-11-24 04:00:00+00:00,False,stop,-1.0,2020-11-24 04:00:00+00:00,False,stop,-1.0,2020-11-24 04:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-24 04:00:00+00:00,2020-11-24 08:00:00+00:00,18462.03258,18032.96742,429.0651599999983,False,False,False,False,False,True,target,1.0,2020-11-24 08:00:00+00:00,True,target,1.5,2020-11-24 08:00:00+00:00,True,target,2.0,2020-11-24 12:00:00+00:00,False,stop,-1.0,2020-11-26 00:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-25 04:00:00+00:00,2020-11-25 08:00:00+00:00,19073.03258,18660.46742,412.5651599999983,False,False,False,False,False,True,target,1.0,2020-11-25 12:00:00+00:00,False,stop,-1.0,2020-11-25 20:00:00+00:00,False,stop,-1.0,2020-11-25 20:00:00+00:00,False,stop,-1.0,2020-11-25 20:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-28 08:00:00+00:00,2020-11-28 12:00:00+00:00,17262.03258,16855.96742,406.0651599999983,False,False,False,False,False,True,target,1.0,2020-11-28 16:00:00+00:00,True,target,1.5,2020-11-28 20:00:00+00:00,True,target,2.0,2020-11-29 08:00:00+00:00,True,target,3.0,2020-11-30 00:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-12-02 04:00:00+00:00,2020-12-02 08:00:00+00:00,19151.53258,18330.96742,820.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-12-08 20:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-12-03 04:00:00+00:00,2020-12-03 08:00:00+00:00,19269.53258,18873.96742,395.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-12-04 04:00:00+00:00,2020-12-04 08:00:00+00:00,19380.53258,19124.96742,255.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00,False,stop,-1.0,2020-12-04 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-12-05 00:00:00+00:00,2020-12-05 04:00:00+00:00,18897.03258,18502.46742,394.5651599999983,False,False,False,False,False,True,target,1.0,2020-12-06 00:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00,False,stop,-1.0,2020-12-08 20:00:00+00:00
