scenario,config,timeframe,setup,armed_ts,ladder_touch_ts,signal_ts,fill_ts,entry,stop,risk,ladder_touch_ma,ladder_stop_ma,use_time_exit,use_breakeven,req_close_gt10,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-08 08:00:00+00:00,2024-02-10 16:00:00+00:00,2024-02-10 16:00:00+00:00,2024-02-10 20:00:00+00:00,47659.62581,46540.80085666667,1118.8249533333292,10,15,False,False,,True,target,1.0,2024-02-12 00:00:00+00:00,True,target,1.5,2024-02-12 12:00:00+00:00,True,target,2.0,2024-02-12 12:00:00+00:00,True,target,3.0,2024-02-14 08:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-10 20:00:00+00:00,2024-02-12 04:00:00+00:00,2024-02-12 08:00:00+00:00,2024-02-12 12:00:00+00:00,48331.42581,47567.514189999994,763.9116200000062,15,20,False,False,,True,target,1.0,2024-02-12 12:00:00+00:00,True,target,1.5,2024-02-12 12:00:00+00:00,True,target,2.0,2024-02-12 12:00:00+00:00,True,target,3.0,2024-02-14 08:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-12 12:00:00+00:00,2024-02-12 12:00:00+00:00,2024-02-12 12:00:00+00:00,2024-02-12 16:00:00+00:00,49972.52581,47402.57818999999,2569.9476200000063,20,25,False,False,,True,target,1.0,2024-02-15 00:00:00+00:00,False,timeout_loss,-1.0,2024-02-20 20:00:00+00:00,False,timeout_loss,-1.0,2024-02-20 20:00:00+00:00,False,timeout_loss,-1.0,2024-02-20 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-12 16:00:00+00:00,2024-02-13 16:00:00+00:00,2024-02-13 16:00:00+00:00,2024-02-13 20:00:00+00:00,49288.82581,48049.01419,1239.8116200000004,25,30,False,False,,True,target,1.0,2024-02-14 08:00:00+00:00,True,target,1.5,2024-02-14 08:00:00+00:00,True,target,2.0,2024-02-14 08:00:00+00:00,True,target,3.0,2024-02-20 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-13 20:00:00+00:00,2024-02-13 20:00:00+00:00,2024-02-14 00:00:00+00:00,2024-02-14 04:00:00+00:00,49726.225809999996,48793.15419,933.0716199999952,15,20,False,False,,True,target,1.0,2024-02-14 08:00:00+00:00,True,target,1.5,2024-02-14 08:00:00+00:00,True,target,2.0,2024-02-14 08:00:00+00:00,True,target,3.0,2024-02-15 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-14 04:00:00+00:00,2024-02-14 04:00:00+00:00,2024-02-14 04:00:00+00:00,2024-02-14 08:00:00+00:00,49907.52581,48999.43419000001,908.091619999992,15,20,False,False,,True,target,1.0,2024-02-14 08:00:00+00:00,True,target,1.5,2024-02-14 08:00:00+00:00,True,target,2.0,2024-02-14 08:00:00+00:00,True,target,3.0,2024-02-15 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-14 08:00:00+00:00,2024-02-14 08:00:00+00:00,2024-02-14 08:00:00+00:00,2024-02-14 12:00:00+00:00,51834.12581,49454.80752333334,2379.318286666661,10,15,False,False,,False,timeout_loss,-1.0,2024-02-22 16:00:00+00:00,False,timeout_loss,-1.0,2024-02-22 16:00:00+00:00,False,timeout_loss,-1.0,2024-02-22 16:00:00+00:00,False,timeout_loss,-1.0,2024-02-22 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-14 12:00:00+00:00,2024-02-15 16:00:00+00:00,2024-02-15 20:00:00+00:00,2024-02-16 00:00:00+00:00,52040.62581,50934.07419,1106.5516199999984,10,15,False,False,,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-16 00:00:00+00:00,2024-02-16 00:00:00+00:00,2024-02-16 04:00:00+00:00,2024-02-16 08:00:00+00:00,52382.12581,51297.56752333334,1084.5582866666591,10,15,False,False,,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-16 08:00:00+00:00,2024-02-16 08:00:00+00:00,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,52480.02581,51111.009190000004,1369.0166199999949,15,20,False,False,,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00,False,stop,-1.0,2024-02-17 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-16 20:00:00+00:00,2024-02-17 12:00:00+00:00,2024-02-17 16:00:00+00:00,2024-02-17 20:00:00+00:00,51491.92581,50445.58419,1046.3416199999992,35,40,False,False,,True,target,1.0,2024-02-20 12:00:00+00:00,True,target,1.5,2024-02-20 12:00:00+00:00,False,timeout_loss,-1.0,2024-02-26 00:00:00+00:00,False,timeout_loss,-1.0,2024-02-26 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-02-27 08:00:00+00:00,2024-02-29 16:00:00+00:00,2024-03-01 00:00:00+00:00,2024-03-01 04:00:00+00:00,61841.52581,59891.38085666667,1950.1449533333289,10,15,False,False,,True,target,1.0,2024-03-04 00:00:00+00:00,True,target,1.5,2024-03-04 08:00:00+00:00,True,target,2.0,2024-03-04 12:00:00+00:00,True,target,3.0,2024-03-04 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-01 16:00:00+00:00,2024-03-01 16:00:00+00:00,2024-03-01 16:00:00+00:00,2024-03-01 20:00:00+00:00,62566.42581,60557.37419,2009.0516199999984,15,20,False,False,,True,target,1.0,2024-03-04 08:00:00+00:00,True,target,1.5,2024-03-04 08:00:00+00:00,True,target,2.0,2024-03-04 12:00:00+00:00,True,target,3.0,2024-03-04 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-01 20:00:00+00:00,2024-03-02 04:00:00+00:00,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,62213.725809999996,61339.214190000006,874.5116199999902,15,20,False,False,,True,target,1.0,2024-03-03 20:00:00+00:00,True,target,1.5,2024-03-04 00:00:00+00:00,True,target,2.0,2024-03-04 00:00:00+00:00,True,target,3.0,2024-03-04 08:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-02 16:00:00+00:00,2024-03-02 16:00:00+00:00,2024-03-02 16:00:00+00:00,2024-03-02 20:00:00+00:00,62199.02581,61084.88219000001,1114.143619999988,20,25,False,False,,True,target,1.0,2024-03-03 20:00:00+00:00,True,target,1.5,2024-03-04 00:00:00+00:00,True,target,2.0,2024-03-04 00:00:00+00:00,True,target,3.0,2024-03-04 08:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-04 08:00:00+00:00,2024-03-05 04:00:00+00:00,2024-03-05 08:00:00+00:00,2024-03-05 12:00:00+00:00,67294.42581,64352.58752333333,2941.8382866666725,10,15,False,False,,False,stop,-1.0,2024-03-05 16:00:00+00:00,False,stop,-1.0,2024-03-05 16:00:00+00:00,False,stop,-1.0,2024-03-05 16:00:00+00:00,False,stop,-1.0,2024-03-05 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-06 04:00:00+00:00,2024-03-06 04:00:00+00:00,2024-03-06 04:00:00+00:00,2024-03-06 08:00:00+00:00,66852.52581,63289.569189999995,3562.9566200000118,35,40,False,False,,True,target,1.0,2024-03-11 04:00:00+00:00,True,target,1.5,2024-03-11 08:00:00+00:00,False,timeout_loss,-1.0,2024-03-14 12:00:00+00:00,False,timeout_loss,-1.0,2024-03-14 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-06 08:00:00+00:00,2024-03-06 12:00:00+00:00,2024-03-07 04:00:00+00:00,2024-03-07 08:00:00+00:00,66545.62581000001,64481.47419,2064.1516200000115,20,25,False,False,,True,target,1.0,2024-03-08 12:00:00+00:00,True,target,1.5,2024-03-08 12:00:00+00:00,True,target,2.0,2024-03-11 04:00:00+00:00,True,target,3.0,2024-03-11 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-09 00:00:00+00:00,2024-03-09 16:00:00+00:00,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,68400.52581,67820.69419,579.8316200000118,10,15,False,False,,True,target,1.0,2024-03-10 00:00:00+00:00,True,target,1.5,2024-03-10 00:00:00+00:00,True,target,2.0,2024-03-10 04:00:00+00:00,False,stop,-1.0,2024-03-11 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-09 20:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-10 00:00:00+00:00,68505.02581,67913.08085666665,591.9449533333536,10,15,False,False,,True,target,1.0,2024-03-10 00:00:00+00:00,True,target,1.5,2024-03-10 04:00:00+00:00,True,target,2.0,2024-03-10 04:00:00+00:00,False,stop,-1.0,2024-03-11 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-10 16:00:00+00:00,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+00:00,2024-03-11 04:00:00+00:00,69023.42581,66973.29418999999,2050.1316200000147,40,45,False,False,,True,target,1.0,2024-03-11 04:00:00+00:00,True,target,1.5,2024-03-11 08:00:00+00:00,True,target,2.0,2024-03-12 12:00:00+00:00,False,stop,-1.0,2024-03-15 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-11 04:00:00+00:00,2024-03-11 04:00:00+00:00,2024-03-11 04:00:00+00:00,2024-03-11 08:00:00+00:00,71546.12581000001,68315.75819,3230.367620000019,20,25,False,False,,False,stop,-1.0,2024-03-15 00:00:00+00:00,False,stop,-1.0,2024-03-15 00:00:00+00:00,False,stop,-1.0,2024-03-15 00:00:00+00:00,False,stop,-1.0,2024-03-15 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-11 08:00:00+00:00,2024-03-12 16:00:00+00:00,2024-03-12 20:00:00+00:00,2024-03-13 00:00:00+00:00,71620.82581000001,68362.60307888889,3258.22273111112,40,45,False,False,,False,stop,-1.0,2024-03-15 00:00:00+00:00,False,stop,-1.0,2024-03-15 00:00:00+00:00,False,stop,-1.0,2024-03-15 00:00:00+00:00,False,stop,-1.0,2024-03-15 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-13 00:00:00+00:00,2024-03-13 00:00:00+00:00,2024-03-13 00:00:00+00:00,2024-03-13 04:00:00+00:00,72309.52581,71252.28085666666,1057.244953333342,10,15,False,False,,True,target,1.0,2024-03-13 08:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-13 04:00:00+00:00,2024-03-13 12:00:00+00:00,2024-03-13 12:00:00+00:00,2024-03-13 16:00:00+00:00,73285.82581000001,71320.81919,1965.0066200000147,15,20,False,False,,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-13 16:00:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,73394.42581,72364.10752333332,1030.3182866666757,10,15,False,False,,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00,False,stop,-1.0,2024-03-14 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-26 20:00:00+00:00,2024-03-26 20:00:00+00:00,2024-03-26 20:00:00+00:00,2024-03-27 00:00:00+00:00,70377.02581,68815.42085666666,1561.6049533333426,10,15,False,False,,False,stop,-1.0,2024-03-27 12:00:00+00:00,False,stop,-1.0,2024-03-27 12:00:00+00:00,False,stop,-1.0,2024-03-27 12:00:00+00:00,False,stop,-1.0,2024-03-27 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-03-27 00:00:00+00:00,2024-03-27 08:00:00+00:00,2024-03-27 08:00:00+00:00,2024-03-27 12:00:00+00:00,70434.62581000001,68635.63419,1798.9916200000152,15,20,False,False,,False,stop,-1.0,2024-03-27 12:00:00+00:00,False,stop,-1.0,2024-03-27 12:00:00+00:00,False,stop,-1.0,2024-03-27 12:00:00+00:00,False,stop,-1.0,2024-03-27 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-04-09 00:00:00+00:00,2024-04-09 08:00:00+00:00,2024-04-09 08:00:00+00:00,2024-04-09 12:00:00+00:00,70970.52581,69407.41818999998,1563.1076200000243,20,25,False,False,,False,stop,-1.0,2024-04-09 12:00:00+00:00,False,stop,-1.0,2024-04-09 12:00:00+00:00,False,stop,-1.0,2024-04-09 12:00:00+00:00,False,stop,-1.0,2024-04-09 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-04-22 20:00:00+00:00,2024-04-23 08:00:00+00:00,2024-04-23 08:00:00+00:00,2024-04-23 12:00:00+00:00,66305.62581000001,65664.31418999999,641.3116200000222,10,15,False,False,,True,target,1.0,2024-04-23 12:00:00+00:00,False,stop,-1.0,2024-04-24 12:00:00+00:00,False,stop,-1.0,2024-04-24 12:00:00+00:00,False,stop,-1.0,2024-04-24 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-04-23 12:00:00+00:00,2024-04-23 12:00:00+00:00,2024-04-23 20:00:00+00:00,2024-04-24 00:00:00+00:00,66462.42581,65748.26752333333,714.1582866666722,10,15,False,False,,False,stop,-1.0,2024-04-24 12:00:00+00:00,False,stop,-1.0,2024-04-24 12:00:00+00:00,False,stop,-1.0,2024-04-24 12:00:00+00:00,False,stop,-1.0,2024-04-24 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-16 12:00:00+00:00,2024-05-16 16:00:00+00:00,2024-05-16 20:00:00+00:00,2024-05-17 00:00:00+00:00,65489.52581,63955.64752333333,1533.878286666666,10,15,False,False,,True,target,1.0,2024-05-17 12:00:00+00:00,True,target,1.5,2024-05-20 16:00:00+00:00,True,target,2.0,2024-05-20 16:00:00+00:00,True,target,3.0,2024-05-20 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-17 04:00:00+00:00,2024-05-17 04:00:00+00:00,2024-05-17 04:00:00+00:00,2024-05-17 08:00:00+00:00,66486.72581,64757.58752333333,1729.1382866666754,10,15,False,False,,True,target,1.0,2024-05-20 16:00:00+00:00,True,target,1.5,2024-05-20 16:00:00+00:00,True,target,2.0,2024-05-20 16:00:00+00:00,True,target,3.0,2024-05-21 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-17 08:00:00+00:00,2024-05-17 12:00:00+00:00,2024-05-17 20:00:00+00:00,2024-05-18 00:00:00+00:00,67037.22581,65415.88752333333,1621.3382866666725,10,15,False,False,,True,target,1.0,2024-05-20 16:00:00+00:00,True,target,1.5,2024-05-20 16:00:00+00:00,True,target,2.0,2024-05-20 20:00:00+00:00,True,target,3.0,2024-05-21 00:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-18 00:00:00+00:00,2024-05-18 12:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 20:00:00+00:00,66974.52581,66369.70752333333,604.8182866666757,10,15,False,False,,True,target,1.0,2024-05-19 08:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-18 20:00:00+00:00,2024-05-18 20:00:00+00:00,2024-05-18 20:00:00+00:00,2024-05-19 00:00:00+00:00,67037.02581,66448.56752333333,588.4582866666751,10,15,False,False,,True,target,1.0,2024-05-19 08:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-19 00:00:00+00:00,2024-05-19 04:00:00+00:00,67288.42581,66537.43419,750.9916200000007,10,15,False,False,,False,stop,-1.0,2024-05-19 16:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00,False,stop,-1.0,2024-05-19 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-19 04:00:00+00:00,2024-05-19 04:00:00+00:00,2024-05-19 04:00:00+00:00,2024-05-19 08:00:00+00:00,67323.52581,66680.28752333332,643.2382866666885,10,15,False,False,,False,stop,-1.0,2024-05-19 12:00:00+00:00,False,stop,-1.0,2024-05-19 12:00:00+00:00,False,stop,-1.0,2024-05-19 12:00:00+00:00,False,stop,-1.0,2024-05-19 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-19 08:00:00+00:00,2024-05-19 20:00:00+00:00,2024-05-19 20:00:00+00:00,2024-05-20 00:00:00+00:00,66437.82581000001,65368.63704714286,1069.1887628571494,30,35,False,False,,True,target,1.0,2024-05-20 16:00:00+00:00,True,target,1.5,2024-05-20 16:00:00+00:00,True,target,2.0,2024-05-20 16:00:00+00:00,True,target,3.0,2024-05-20 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-20 16:00:00+00:00,2024-05-21 16:00:00+00:00,2024-05-21 16:00:00+00:00,2024-05-21 20:00:00+00:00,70309.42581,68539.84752333333,1769.5782866666705,10,15,False,False,,False,stop,-1.0,2024-05-23 12:00:00+00:00,False,stop,-1.0,2024-05-23 12:00:00+00:00,False,stop,-1.0,2024-05-23 12:00:00+00:00,False,stop,-1.0,2024-05-23 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-21 20:00:00+00:00,2024-05-21 20:00:00+00:00,2024-05-21 20:00:00+00:00,2024-05-22 00:00:00+00:00,70402.72581,68730.76085666666,1671.9649533333431,10,15,False,False,,False,stop,-1.0,2024-05-23 12:00:00+00:00,False,stop,-1.0,2024-05-23 12:00:00+00:00,False,stop,-1.0,2024-05-23 12:00:00+00:00,False,stop,-1.0,2024-05-23 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-05-22 12:00:00+00:00,2024-05-22 12:00:00+00:00,2024-05-22 12:00:00+00:00,2024-05-22 16:00:00+00:00,70652.52581,68911.72419,1740.801620000013,15,20,False,False,,False,stop,-1.0,2024-05-22 20:00:00+00:00,False,stop,-1.0,2024-05-22 20:00:00+00:00,False,stop,-1.0,2024-05-22 20:00:00+00:00,False,stop,-1.0,2024-05-22 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-06-05 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-06 04:00:00+00:00,2024-06-06 08:00:00+00:00,71153.52581,70247.28752333332,906.2382866666885,10,15,False,False,,False,stop,-1.0,2024-06-06 20:00:00+00:00,False,stop,-1.0,2024-06-06 20:00:00+00:00,False,stop,-1.0,2024-06-06 20:00:00+00:00,False,stop,-1.0,2024-06-06 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-06-06 08:00:00+00:00,2024-06-06 08:00:00+00:00,2024-06-06 08:00:00+00:00,2024-06-06 12:00:00+00:00,71263.62581000001,70622.59419,641.0316200000088,10,15,False,False,,False,stop,-1.0,2024-06-06 16:00:00+00:00,False,stop,-1.0,2024-06-06 16:00:00+00:00,False,stop,-1.0,2024-06-06 16:00:00+00:00,False,stop,-1.0,2024-06-06 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-06-06 12:00:00+00:00,2024-06-06 20:00:00+00:00,2024-06-06 20:00:00+00:00,2024-06-07 00:00:00+00:00,70997.52581,69792.28752333333,1205.238286666674,25,30,False,False,,False,stop,-1.0,2024-06-07 16:00:00+00:00,False,stop,-1.0,2024-06-07 16:00:00+00:00,False,stop,-1.0,2024-06-07 16:00:00+00:00,False,stop,-1.0,2024-06-07 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-01 16:00:00+00:00,2024-07-02 08:00:00+00:00,2024-07-02 08:00:00+00:00,2024-07-02 12:00:00+00:00,62870.225809999996,62135.80919,734.4166199999963,15,20,False,False,,False,stop,-1.0,2024-07-02 12:00:00+00:00,False,stop,-1.0,2024-07-02 12:00:00+00:00,False,stop,-1.0,2024-07-02 12:00:00+00:00,False,stop,-1.0,2024-07-02 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-14 04:00:00+00:00,2024-07-16 04:00:00+00:00,2024-07-16 08:00:00+00:00,2024-07-16 12:00:00+00:00,63838.42581,61715.394190000006,2123.0316199999943,10,15,False,False,,True,target,1.0,2024-07-17 00:00:00+00:00,True,target,1.5,2024-07-19 16:00:00+00:00,True,target,2.0,2024-07-21 20:00:00+00:00,False,timeout_loss,-1.0,2024-07-24 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-16 12:00:00+00:00,2024-07-16 12:00:00+00:00,2024-07-16 12:00:00+00:00,2024-07-16 16:00:00+00:00,64943.82581,62378.67419,2565.151620000004,10,15,False,False,,True,target,1.0,2024-07-20 16:00:00+00:00,False,timeout_loss,-1.0,2024-07-24 20:00:00+00:00,False,timeout_loss,-1.0,2024-07-24 20:00:00+00:00,False,timeout_loss,-1.0,2024-07-24 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-16 16:00:00+00:00,2024-07-17 16:00:00+00:00,2024-07-17 20:00:00+00:00,2024-07-18 00:00:00+00:00,64660.12581,63524.17419,1135.9516199999998,15,20,False,False,,False,stop,-1.0,2024-07-18 12:00:00+00:00,False,stop,-1.0,2024-07-18 12:00:00+00:00,False,stop,-1.0,2024-07-18 12:00:00+00:00,False,stop,-1.0,2024-07-18 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-20 08:00:00+00:00,2024-07-21 04:00:00+00:00,2024-07-21 08:00:00+00:00,2024-07-21 12:00:00+00:00,67049.92581,65990.81418999999,1059.1116200000106,10,15,False,False,,False,stop,-1.0,2024-07-21 16:00:00+00:00,False,stop,-1.0,2024-07-21 16:00:00+00:00,False,stop,-1.0,2024-07-21 16:00:00+00:00,False,stop,-1.0,2024-07-21 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-21 12:00:00+00:00,2024-07-21 12:00:00+00:00,2024-07-21 12:00:00+00:00,2024-07-21 16:00:00+00:00,67498.62581000001,66372.06085666666,1126.564953333349,10,15,False,False,,False,stop,-1.0,2024-07-21 16:00:00+00:00,False,stop,-1.0,2024-07-21 16:00:00+00:00,False,stop,-1.0,2024-07-21 16:00:00+00:00,False,stop,-1.0,2024-07-21 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-21 16:00:00+00:00,2024-07-21 16:00:00+00:00,2024-07-21 16:00:00+00:00,2024-07-21 20:00:00+00:00,67709.92581,65639.03418999999,2070.8916200000094,20,25,False,False,,False,stop,-1.0,2024-07-23 16:00:00+00:00,False,stop,-1.0,2024-07-23 16:00:00+00:00,False,stop,-1.0,2024-07-23 16:00:00+00:00,False,stop,-1.0,2024-07-23 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-21 20:00:00+00:00,2024-07-22 08:00:00+00:00,2024-07-22 08:00:00+00:00,2024-07-22 12:00:00+00:00,67581.02581,66680.04918999999,900.9766200000158,15,20,False,False,,False,stop,-1.0,2024-07-22 12:00:00+00:00,False,stop,-1.0,2024-07-22 12:00:00+00:00,False,stop,-1.0,2024-07-22 12:00:00+00:00,False,stop,-1.0,2024-07-22 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-07-22 16:00:00+00:00,2024-07-23 04:00:00+00:00,2024-07-23 08:00:00+00:00,2024-07-23 12:00:00+00:00,67145.02581,66084.93133285713,1060.0944771428767,30,35,False,False,,False,stop,-1.0,2024-07-23 12:00:00+00:00,False,stop,-1.0,2024-07-23 12:00:00+00:00,False,stop,-1.0,2024-07-23 12:00:00+00:00,False,stop,-1.0,2024-07-23 12:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-08-22 04:00:00+00:00,2024-08-22 12:00:00+00:00,2024-08-22 16:00:00+00:00,2024-08-22 20:00:00+00:00,60564.42581,59890.899190000004,673.5266199999969,15,20,False,False,,True,target,1.0,2024-08-23 04:00:00+00:00,True,target,1.5,2024-08-23 12:00:00+00:00,True,target,2.0,2024-08-23 12:00:00+00:00,True,target,3.0,2024-08-23 16:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-08-23 04:00:00+00:00,2024-08-23 04:00:00+00:00,2024-08-23 08:00:00+00:00,2024-08-23 12:00:00+00:00,61326.52581,60310.47419,1016.0516199999984,10,15,False,False,,True,target,1.0,2024-08-23 16:00:00+00:00,True,target,1.5,2024-08-23 16:00:00+00:00,True,target,2.0,2024-08-23 16:00:00+00:00,True,target,3.0,2024-08-23 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-08-23 12:00:00+00:00,2024-08-23 12:00:00+00:00,2024-08-23 12:00:00+00:00,2024-08-23 16:00:00+00:00,62316.82581,60573.34085666667,1743.4849533333327,10,15,False,False,,True,target,1.0,2024-08-23 20:00:00+00:00,True,target,1.5,2024-08-23 20:00:00+00:00,False,stop,-1.0,2024-08-27 20:00:00+00:00,False,stop,-1.0,2024-08-27 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-08-23 16:00:00+00:00,2024-08-25 04:00:00+00:00,2024-08-25 08:00:00+00:00,2024-08-25 12:00:00+00:00,63999.52581,62914.140856666665,1085.3849533333341,10,15,False,False,,True,target,1.0,2024-08-25 20:00:00+00:00,False,stop,-1.0,2024-08-26 20:00:00+00:00,False,stop,-1.0,2024-08-26 20:00:00+00:00,False,stop,-1.0,2024-08-26 20:00:00+00:00
LADDER_ONLY,tx0_be0,4h,MA_LADDER,2024-08-25 12:00:00+00:00,2024-08-25 12:00:00+00:00,2024-08-25 16:00:00+00:00,2024-08-25 20:00:00+00:00,64235.12581,63383.274190000004,851.851619999994,10,15,False,False,,True,target,1.0,2024-08-25 20:00:00+00:00,False,stop,-1.0,2024-08-26 08:00:00+00:00,False,stop,-1.0,2024-08-26 08:00:00+00:00,False,stop,-1.0,2024-08-26 08:00:00+00:00
