symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-22 12:00:00+00:00,2021-02-22 16:00:00+00:00,10.457347,9.001653,1.4556940000000012,False,False,False,False,False,True,target,1.0,2021-02-22 16:00:00+00:00,True,target,1.5,2021-02-22 16:00:00+00:00,True,target,2.0,2021-02-22 16:00:00+00:00,True,target,3.0,2021-02-23 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-23 08:00:00+00:00,2021-02-23 12:00:00+00:00,14.471547000000001,11.493153,2.9783940000000015,False,False,False,False,False,True,target,1.0,2021-02-24 16:00:00+00:00,False,stop,-1.0,2021-02-28 12:00:00+00:00,False,stop,-1.0,2021-02-28 12:00:00+00:00,False,stop,-1.0,2021-02-28 12:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-26 00:00:00+00:00,2021-02-26 04:00:00+00:00,14.672747000000001,13.277553,1.3951940000000018,False,False,False,False,False,False,stop,-1.0,2021-02-26 04:00:00+00:00,False,stop,-1.0,2021-02-26 04:00:00+00:00,False,stop,-1.0,2021-02-26 04:00:00+00:00,False,stop,-1.0,2021-02-26 04:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-27 08:00:00+00:00,2021-02-27 12:00:00+00:00,14.063647000000001,13.303353,0.7602940000000018,False,False,False,False,False,False,stop,-1.0,2021-02-27 20:00:00+00:00,False,stop,-1.0,2021-02-27 20:00:00+00:00,False,stop,-1.0,2021-02-27 20:00:00+00:00,False,stop,-1.0,2021-02-27 20:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-28 04:00:00+00:00,2021-02-28 08:00:00+00:00,12.480947,11.890153,0.5907940000000007,False,False,False,False,False,False,stop,-1.0,2021-02-28 12:00:00+00:00,False,stop,-1.0,2021-02-28 12:00:00+00:00,False,stop,-1.0,2021-02-28 12:00:00+00:00,False,stop,-1.0,2021-02-28 12:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-28 16:00:00+00:00,2021-02-28 20:00:00+00:00,13.344147000000001,11.415553,1.9285940000000021,False,False,False,False,False,True,target,1.0,2021-03-01 12:00:00+00:00,False,timeout_loss,-1.0,2021-03-09 00:00:00+00:00,False,timeout_loss,-1.0,2021-03-09 00:00:00+00:00,False,timeout_loss,-1.0,2021-03-09 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-01 12:00:00+00:00,2021-03-01 16:00:00+00:00,15.518547,12.369053,3.1494940000000007,False,False,False,False,False,False,stop,-1.0,2021-03-05 00:00:00+00:00,False,stop,-1.0,2021-03-05 00:00:00+00:00,False,stop,-1.0,2021-03-05 00:00:00+00:00,False,stop,-1.0,2021-03-05 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-06 12:00:00+00:00,2021-03-06 16:00:00+00:00,12.599147,11.872553,0.7265940000000004,False,False,False,False,False,True,target,1.0,2021-03-07 08:00:00+00:00,True,target,1.5,2021-03-07 12:00:00+00:00,True,target,2.0,2021-03-07 16:00:00+00:00,True,target,3.0,2021-03-09 12:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-08 12:00:00+00:00,2021-03-08 16:00:00+00:00,13.880247,13.016053,0.8641940000000012,False,False,False,False,False,True,target,1.0,2021-03-09 12:00:00+00:00,True,target,1.5,2021-03-10 00:00:00+00:00,True,target,2.0,2021-03-11 16:00:00+00:00,True,target,3.0,2021-03-12 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-09 00:00:00+00:00,2021-03-09 04:00:00+00:00,14.045647,13.303853,0.7417940000000005,False,False,False,False,False,True,target,1.0,2021-03-09 12:00:00+00:00,True,target,1.5,2021-03-10 00:00:00+00:00,True,target,2.0,2021-03-11 16:00:00+00:00,True,target,3.0,2021-03-11 20:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-11 08:00:00+00:00,2021-03-11 12:00:00+00:00,14.236047000000001,13.654352999999999,0.5816940000000024,False,False,False,False,False,True,target,1.0,2021-03-11 16:00:00+00:00,True,target,1.5,2021-03-11 16:00:00+00:00,True,target,2.0,2021-03-11 16:00:00+00:00,True,target,3.0,2021-03-11 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-12 12:00:00+00:00,2021-03-12 16:00:00+00:00,15.654547,14.929953,0.7245940000000015,False,False,False,False,False,False,stop,-1.0,2021-03-12 16:00:00+00:00,False,stop,-1.0,2021-03-12 16:00:00+00:00,False,stop,-1.0,2021-03-12 16:00:00+00:00,False,stop,-1.0,2021-03-12 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-16 04:00:00+00:00,2021-03-16 08:00:00+00:00,13.733347,13.227553,0.5057939999999999,False,False,False,False,False,False,stop,-1.0,2021-03-17 08:00:00+00:00,False,stop,-1.0,2021-03-17 08:00:00+00:00,False,stop,-1.0,2021-03-17 08:00:00+00:00,False,stop,-1.0,2021-03-17 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-17 04:00:00+00:00,2021-03-17 08:00:00+00:00,13.649447,13.292952999999999,0.3564940000000014,False,False,False,False,False,False,stop,-1.0,2021-03-17 08:00:00+00:00,False,stop,-1.0,2021-03-17 08:00:00+00:00,False,stop,-1.0,2021-03-17 08:00:00+00:00,False,stop,-1.0,2021-03-17 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-18 12:00:00+00:00,2021-03-18 16:00:00+00:00,14.312047,13.985953,0.32609399999999944,False,False,False,False,False,True,target,1.0,2021-03-18 16:00:00+00:00,False,stop,-1.0,2021-03-19 00:00:00+00:00,False,stop,-1.0,2021-03-19 00:00:00+00:00,False,stop,-1.0,2021-03-19 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-03-21 12:00:00+00:00,2021-03-21 16:00:00+00:00,14.096247,13.545352999999999,0.5508940000000013,False,False,False,False,False,True,target,1.0,2021-03-22 00:00:00+00:00,True,target,1.5,2021-03-22 00:00:00+00:00,True,target,2.0,2021-03-22 00:00:00+00:00,True,target,3.0,2021-03-22 04:00:00+00:00
